"concept_id"	"concept_name"	"domain_id"	"vocabulary_id"	"concept_class_id"	"standard_concept"	"concept_code"	"valid_start_date"	"valid_end_date"	"invalid_reason"
-7004638	CRANBERRY CONCENTRATE [ASCORBIC ACID;VACCINIU	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004639	CRANBERRY CONCENTRATE [ASCORBIC ACID;VACCINIUM MACROCARPON FRUIT]	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004640	CRANBERRY CONCENTRATE CAPSULES	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004641	CRANBERRY CONCENTRATED PILL	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004642	CRANBERRY CONCENTRATE EXTRACT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004643	CRANBERRY CONCENTRATE ORAL	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004644	CRANBERRY CONCENTRATES	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004645	CRANBERRY CONCENTRATE TABS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004646	CRANBERRY CONCENTRATE [VACCINIUM MACROCARPON]	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004647	CRANBERRY CONCENTRATION/VITAMIN C	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004648	CRANBERRY CONE C BACCILUS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004649	CRANBERRY CONTENTRATE	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004650	CRANBERRY CR	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004651	CRANBERRY (CRANBERRY)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004652	CRANBERRY (CRANBERRY BERCO)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004653	CRANBERRY (CRANBERRY BERCO) (TABLETS)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004654	CRANBERRY (CRANBERRY) CAPSULE	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004655	CRANBERRY (CRANBERRY) (CRANBERRY)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004656	CRANBERRY (CRANBERRY FRUIT)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004657	CRANBERRY (CRANBERRY) (PILL) (CRANBERRY)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004658	CRANBERRY/D3	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004659	CRANBERRY, DILTIAZEM, FENOFIBRATE	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004660	CRANBERRY, D-MANNOSE	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004661	CRANBERRY DO TERRA: GX ASSIST	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004662	CRANBERRY DRAG	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004663	CRANBERRY DRUG	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004664	CRANBERRY EXCTRACT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004665	CRANBERRY EXRACT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004666	CRANBERRY EXRTRACT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004667	CRANBERRY EXT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004668	CRANBERRY EXTRA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004669	CRANBERRY EXTRACTE	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004670	CRANBERRY EXTRACT (HERBAL PREPARATION)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004671	CRANBERRY EXTRACTS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004672	CRANBERRY EXTRACT [VACCINIUM OXYCOCCOS FRUIT EXTRACT]	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004673	CRANBERRY EXTRACT VACCINIUM OXYCOCCUS FRUIT EXTRACT)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004674	CRANBERRY EXTRAKT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004675	CRANBERRY FRUIT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004676	CRANBERRY FRUIT 2 CONCENTRATE	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004677	CRANBERRY FRUIT (ALL OTHER THERAPEUTIC PRODUCTS)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004678	CRANBERRY FRUIT C	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004679	CRANBERRY FRUIT CAPSULE	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004680	CRANBERRY FRUIT CAPSULES	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004681	CRANBERRY FRUIT CONCENTRATE	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004682	CRANBERRY FRUIT CONCENTRATE WITH VITAMIN C AND E	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004683	CRANBERRY FRUIT CON WITH VITAMIN C + E (ALL OTHER NON-THERAPEUTIC PROD	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004684	CRANBERRY FRUIT EXTRACT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004685	CRANBERRY FRUIT JUICE	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004686	CRANBERRY FRUIT PILL	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004687	CRANBERRY FRUIT PILLS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004688	CRANBERRY FRUIT PLUS VITAMIN C	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004689	CRANBERRY FRUIT PO	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004690	CRANBERRY FRUIT SUPPLEMENT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004691	CRANBERRY FRUIT WITH VITAMIN C	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004692	CRANBERRY FRUT DRUG	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004693	CRANBERRY GEL	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004694	CRANBERRY GEL CAPS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004695	CRANBERRY GELTABS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004696	CRANBERRY (GENERAL NUTRIENTS) TABLETS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004697	CRANBERRY GUMMIES	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004698	CRANBERRY HIGHLY CONCENTRATE	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004699	CRANBERRY JUICE CONCENTRATE	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004700	CRANBERRY JUICE (VACCINIUM MACROCARPON)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004701	CRANBERRY JUICE [VACCINIUM MACROCARPON JUICE]	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004702	CRANBERRY JUICE (VACCINUM MACROCARPON	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004703	CRANBERRY JUNEK CAPSULES	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004704	CRANBERRY KRING CAPS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004705	CRANBERRY LOZENGES	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004706	CRANBERRY MACROCARPON)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004707	CRANBERRY MEDICATION (VACCINIUM MACROCARPON)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004708	CRANBERRYNE	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004709	CRANBERRY (NOS)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004710	CRANBERRY NS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004711	CRANBERRY NS (VACCINUM MACROCARPON)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004712	CRANBERRY ORAL TABLET	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004713	CRANBERRY (OTHER NUTRIENTS)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004714	CRANBERRY (OTHER THERAPEUTIC PRODUCTS)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004715	CRANBERRY PILL	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004716	CRANBERRY  PILL	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004717	CRANBERRYPILLEN	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004718	CRANBERRY PILL (GENERAL NUTRIENTS)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004719	CRANBERRY  PILLS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004720	CRANBERRY PILL(S)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004721	CRANBERRY  PILLS                      /01512301/	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004722	CRANBERRY PILLS (CRANBERRY PILLS)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004723	CRANBERRY PILLS (NATURE'S BOUNTY)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004724	CRANBERRY PILLS OTC	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004725	CRANBERRY PILLS (VACCINIUM MACROCARPON)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004726	CRANBERRY PILL (VACCINIUM MACROCARPON)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004727	CRANBERRY PILL WITH VITAMIN D IN IT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004728	CRANBERRY PLUS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004729	CRANBERRY PLUS C	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004730	CRANBERRY PLUS [JUNIPERUS COMMUNIS;VACCINIUM MACROCARPON]	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004731	CRANBERRY PLUS VIITAMIN C	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004732	CRANBERRY PLUS VITAMIN C	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004733	CRANBERRY PLUS VIT C	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004734	CRANBERRY PO	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004735	CRANBERRY POTION	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004736	CRANBERRY POWDER	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004737	CRANBERRY POWDER CAPSULES  (CRANBERRY POWDER CAPSULES) CAPSULE	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004738	CRANBERRY POWER CAPS 425MG	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004739	CRANBERRY PROBIOTIC	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004740	CRANBERRY-PROBIOTIC	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004741	CRANBERRY?PROBIOTIC	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004742	CRANBERRY/PROBIOTIC	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004743	CRANBERRY PROBIOTIC PILLS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004744	CRANBERRY/PROBIOTICS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004745	CRANBERRY-PROBIOTICS-VITAMIN C	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004746	CRANBERRY SACHE	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004747	CRANBERRYSAN	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004748	CRANBERRY SAUCE	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004749	CRANBERRY S GR	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004750	CRANBERRY SOFT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004751	CRANBERRY SOFTGEL	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004752	CRANBERRY + SOFTGEL	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004753	CRANBERRY SOFT GEL	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004754	CRANBERRY SOFTGELS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004755	CRANBERRY SOFT GELS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004756	CRANBERRY SQ CAP	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004757	CRANBERRY STANDISIZED	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004758	CRANBERRY SUP	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004759	CRANBERRY SUPER STRENGTH	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004760	CRANBERRY SUPPLEMENT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004761	CRANBERRY SUPPLEMENTS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004762	CRANBERRY SUPPLEMENT (VACCINIUM MACROCARPON)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004763	CRANBERRY SUPPLEMENT/VITAMIN C	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004764	CRANBERRY SUPPLIMENT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004765	CRANBERRY SUPPLMENT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004766	CRANBERRY SUPPOSITORY	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004767	CRANBERRY SUPPS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004768	CRANBERRY TAB	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004769	CRANBERRY TABLET	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004770	CRANBERRY TABLET (CRANBERRY)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004771	CRANBERRYTABLETS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004772	CRANBERRY TABLETS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004773	CRANBERRY TABLETS.	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004774	CRANBERRY TABLETS (CRANBERRY)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004775	CRANBERRY TABLETS FOLIC ACID	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004776	CRANBERRY TABLETS (VACCINIUM MACROCARPON)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004777	CRANBERRY TABLETS WITH VITAMIN C	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004778	CRANBERRY TABLET (VACCINIUM MACROCARPON)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004779	CRANBERRY TABS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004780	CRANBERRY TRIPLE STRENGTH	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004781	CRANBERRY TRIPLE STRENGTH WITH VITAMIN C	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004782	CRANBERRY URINARY TRACT SUPPLEMENT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004783	CRANBERRY (VACCINIUIM OXYCOCCUS FRUIT EXTRACT)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004784	CRANBERRY (VACCINIUJM MACROCARPON)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004785	CRANBERRY (VACCINIUM)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004786	CRANBERRY (VACCINIUM MACROCAPRON)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004787	CRANBERRY                     (VACCINIUM MACROCARPON)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004788	CRANBERRY (VACCINIUM MACROCARPON)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004789	CRANBERRY [VACCINIUM MACROCARPON	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004790	CRANBERRY [VACCINIUM MACROCARPON]	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004791	CRANBERRY//VACCINIUM MACROCARPON	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004792	CRANBERRY/VACCINIUM MACROCARPON	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004793	CRANBERRY[VACCINIUM MACROCARPON]	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004794	CRANBERRY [VACCINIUM MACROCARPON DRY JUICE]	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004795	CRANBERRY [VACCINIUM MACROCARPON FRUIT]	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004796	CRANBERRY (VACCINIUM MACROCARPON JUICE)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004797	CRANBERRY (VACCINIUM MACROCARPON JUICE) (UNKKNOWN)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004798	CRANBERRY (VACCINIUM MACROCARPON) ONGOING	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004799	CRANBERRY (VACCINIUM MACROCARPON) (TABLETS) (VACCINIUM MACROCARPON)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004800	CRANBERRY (VACCINIUM MARCOCARPON)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004801	CRANBERRY (VACCINIUM OXYCOCCUS FRUIT EXTRACT)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004802	CRANBERRY(VACCINIUM OXYCOCCUS FRUIT EXTRACT)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004803	CRANBERRY (VACCINIUM OXYCOCCUS FRUIT EXTRACT) (CAPSULES)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004804	CRANBERRY [VACCINIUM SPP.]	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004805	CRANBERRY [VACCINIUM SPP]	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004806	CRANBERRY (VACCINIUM SPP. FRUIT)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004807	CRANBERRY [VACCINIUM SPP. FRUIT]	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004808	CRANBERRY [VACCINIUM SPP.FRUIT]	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004809	CRANBERRY (VACCINUM MACROCARPON)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004810	CRANBERRY /VITAMIN C	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004811	CRANBERRY + VITAMIN C	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004812	CRANBERRY +VITAMIN C	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004813	CRANBERRY VITAMIN C	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004814	CRANBERRY-VITAMIN C	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7004815	CRANBERRY?VITAMIN C	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
