"concept_id"	"concept_name"	"domain_id"	"vocabulary_id"	"concept_class_id"	"standard_concept"	"concept_code"	"valid_start_date"	"valid_end_date"	"invalid_reason"
-7006656	ALOE FEROX EXTRACT, CHELIDONINE, CURCUMA LONGA RHIZOME, PANCREATIN, SI	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006657	EGG YOLK PHOSPHATIDES / GLYCERIN / SAFFLOWER OIL / SOYBEAN PREPARATION	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006658	CRANBERRY CAPS (MULTIVITAMIN AND MINERAL SUPPLEMENT)	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006659	GLYCINE / LICORICE CHEWABLE PRODUCT	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006660	ECHINACEA GOLDEN SEAL	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006661	CRANBERRY PROBIOTIC	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006662	B12 BY B1 ZINC MAGNESIUM FLAXSEED OIL	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006663	HANGESHASHINTO (COPTIS SPP. RHIZOME, GLYCYRRHIZA SPP. ROOT, PANAX GINSENG ROOT, PINELLIA TERNATA TUBER, SCUTELLARIA BAICALENSIS ROOT, ZINGIBER OFFICINALE PROCESSED RHIZOME, ZIZIPHUS JUJUBA VAR.  INERMIS FRUIT)	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006979	CRANBERRY-VIT C	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006664	DOG HAIR EXTRACT / ENGLISH PLANTAIN POLLEN EXTRACT INJECTABLE SOLUTION	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006665	CRANBERRY PLUS VIITAMIN C	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006666	CRANBERRY WITH VITAMIN D	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006667	BEAN POD EXTRACT / GREEN TEA EXTRACT PILL	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006668	KAVA PREPARATION 75 MG / PASSION FLOWER EXTRACT 15 MG / VALERIAN EXTRACT 200 MG ORAL CAPSULE	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006669	CHOLINE / GINKGO BILOBA EXTRACT / VITAMIN B 12 / VITAMIN B6 ORAL PRODUCT	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006670	HOPPS VALERIAN	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006671	ECHINACEA ANGUSTIFOLIA ROOT EXTRACT / ECHINACEA PURPUREA ROOT EXTRACT ORAL CAPSULE	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006672	ECHINACEA PREPARATION / VITAMIN E / ZINC GLUCONATE	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006673	GINKGO BILOBA EXTRACT / GINSENG PREPARATION / GOTU KOLA EXTRACT / LECITHIN ORAL PRODUCT	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006674	HESPERIDIN METHYL CHALCONE;RUSCUS ACULEATUS D	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006675	PHOSPHOLIPIDS 12 MG/ML / SOYBEAN OIL 200 MG/ML INJECTABLE SUSPENSION	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006676	CALCIUM CARBONATE / MAGNESIUM OXIDE / VALERIAN ROOT EXTRACT / VALINE	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006677	SAW PALMETTO BABY ASPIRIN	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006678	VIT D RED YEAST RICE	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006679	LECITHIN, KELP AND CIDER VINEGAR COMPLEX	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006680	BARLEAN'S FLAX OIL VEGAN OMEGA-3 FORMULA	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006681	CRANBERRY-PROBIOTIC	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006682	ECHINACEA AND GOLDENSEAL	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006683	PHLEBODRIL N (RUSCUS ACULEATUS MELILOTUS OFFICINALIS)	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006684	SODIUM PHOSPHATE GINGER-LEMON SALINE LAXITIVE 660 MG/ML 556	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006685	ECHINACEA PURPUREA AERIAL PARTS EXTRACT / GOLDEN SEAL ROOT ORAL CAPSULE	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006686	MILK THISTLE PLUS [ARCTIUM LAPPA ROOT;CYNARA CARDUNCULUS LEAF;SCHISAND	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006687	GINSENG ROOT / SIBERIAN GINSENG ROOT PILL	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006688	ZINGIBER OFFICINALE PROCESSED RHIZOME/PANAX GINSENG ROOT/ZANTHOXYLUM PIPERITUM PERICARP	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006689	ASCORBIC ACID / BIOFLAVONOID, LEMON / ECHINACEA PREPARATION ORAL CAPSULE	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006690	GALEGA OFFICINALIS W/GYMNEMA SYLVESTRE/PINITOL	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006691	OMEGA /AUT/(PROXYPHYLLINE, CRATAEGUS LAEVIGATA, CONVALLARIA MAJALIS)	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006692	ECHINACEA PURPUREA EXTRACT / MENTHOL ORAL LOZENGE	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006693	EGG YOLK PHOSPHOLIPIDS / GLYCERIN / SOYBEAN OIL INJECTABLE SUSPENSION	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006694	GREEN COFFEE TEA EXTRACT KIKAGLOBA	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006695	CRANBERRY CONCA-ASCORBIC ASCID	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006696	AZO CRANBERRY URINARY TRACT HEALTH	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006697	GOTU KOLA EXTRACT / NITROFURANTOIN VAGINAL PRODUCT	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006698	ECHINACEA WGOLDENSEAL	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006699	CRANBERRY WITH C	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006700	NATURAL ALTERNA. FLAXSEED OIL PLUS LECITHIN	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006701	CUCURAMIN (BOSWELLIA SERRATA, CURCUMA LONGA, DI-PHENYLALANINE, NATTOKINASE)	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006702	CAFFEINEGREEN TEA LEAF	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006703	CAPSICUM EXTRACT / CASCARA SAGRADA / GINGER EXTRACT / NUX VOMICA EXTRACT PILL	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006704	CALIFORNIA BLACK WALNUT POLLEN EXTRACT 10000 UNT/ML / ENGLISH WALNUT POLLEN EXTRACT 10000 UNT/ML INJECTABLE SOLUTION	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006705	FISH OIL/ FLAX OIL	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006706	GARLIC PREPARATION / PARSLEY EXTRACT ORAL CAPSULE	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006707	ECHINACEA (UNSPECIFIED) ( + ) SAW PALMETTO	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006708	GLYCINE / LICORICE PILL	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006709	HERBAL SUPPLEMENT WITH CINNAMON	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006710	ECHINACEA PREPARATION / GOLDEN SEAL ROOT EXTRACT ORAL PRODUCT	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006711	POPULUS AND SERENOA REPENS AND URTICA	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006712	ASCORBIC ACID / CALCIUM PHOSPHATE DIBASIC / ECHINACEA PURPUREA EXTRACT	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006713	HOPS EXTRACT / VALERIAN ROOT ORAL TABLET	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006714	AZO CRANBERRY (CRANBERRY + LACTOBACILLUS + VITAMIN C)	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006715	ASCORBIC ACID / ECHINACEA PREPARATION / GOLDEN SEAL ROOT PILL	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006716	ECHINACEA ANGUSTIFOLIA ROOT EXTRACT / GOLDEN SEAL ROOT PILL	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006717	GARLIC LEMON W/BICARBONATE SODA	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006718	CAPSICUM EXTRACT / CASCARA SAGRADA / GINGER EXTRACT / NUX VOMICA EXTRACT ORAL PRODUCT	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006719	NATURES BOUNTY CRANBERRY PLUS C	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006720	LICORICE / UNDECYLENATE MEDICATED SHAMPOO	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006721	ASHWAGANDHA (+) CATS CLAW (+) PAU D'ARCO (+) RHODIOLA (+) STEMMACANTHA	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006722	ANGELICA SINENSIS PREPARATION / BLACK COHOSH EXTRACT ORAL CAPSULE	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006723	ECHINACEA PREPARATION / GOLDEN SEAL ROOT ORAL PRODUCT	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006724	PEPPERMINT OIL / SAGE OIL ORAL PASTE PRODUCT	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006725	CINNAMON AND CHROMIUM	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006726	RYOKEIJUTSUKANTO [ATRACTYLODES LANCEA RHIZOME;CINNAMOMUM CASSIA BARK;G	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006727	TUMERIC WITH MAPLE SYRUP AND GARLIC INFUSED	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006728	EGG YOLK PHOSPHOLIPIDS 12 MG/ML / GLYCERIN 22.5 MG/ML / SOYBEAN OIL 100 MG/ML INJECTABLE SUSPENSION	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006729	CRANBERRYASCORBIC ACID	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006730	SIBERIAN GINSENG ROOT / ST. JOHN'S WORT EXTRACT	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006731	ECHINACEAGOLDENSEAL	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006732	GLUCOSAMINE CHONDROITIN FLAX SEED OIL (GLUCOSAMINE, CHONDROITIN SULFATE)	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006733	OMEGA (FLAX)	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006734	CRANBERRY AND GRAPDE SEED SUPPLEMENT	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006735	CRANBERRY/D3	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006736	FLAXSEED/ OMEGA 3,6,9	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006737	MELATONINCHAMOMILE	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006738	ECHINACEA PREPARATION / GOLDENSEAL EXTRACT TRANSDERMAL PATCH	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006739	ZINCECHINACEA	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006740	CHOLECALCIFEROL / MAGNESIUM OXIDE / TURMERIC EXTRACT ORAL CAPSULE	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006741	CHLOROPHYLL / GARLIC PREPARATION / PARSLEY EXTRACT ORAL PRODUCT	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006742	PROSTAGUTT (POPULUS SPP. EXTRACT, SERENOA REPENS EXTRACT, URTICA, SPP.	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006743	CINNAMON PLUS CHROMIUM	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006744	RED CLOVER PREPARATION / SOYBEAN PREPARATION / VITAMIN E	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006745	ECHINACEA ANGUSTIFOLIA ROOT / GOLDEN SEAL ROOT	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006746	CQ10+ FLAX SEED	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006747	DAI-KENCHU-TO (ASIAN GINSENG, SICHUAN PEPPER, GINGER)	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006748	FLAXSEED OIL AND OMEGA 3-FATTY ACID	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006749	ASCORBIC ACID / ECHINACEA PREPARATION ORAL CAPSULE	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006750	TURMERIC/GINGER	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006751	ECHINACEA PREPARATION / VITAMIN E / ZINC GLUCONATE INHALANT PRODUCT	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006752	ECHINACEA PURPUREA EXTRACT / MENTHOL ORAL PRODUCT	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006753	HORSERADISH, GARLIC + C	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006754	PHOSPHOLIPIDS / SOYBEAN PREPARATION	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006755	FLAXSEED-PRIMROSE OIL	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006756	AFRICAN PYGEUM EXTRACT / STINGING NETTLE EXTRACT	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006757	APPLE CIDER VINEGAR AND LAVENDER	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006758	CHROMIUM PICOLINATE / CINNAMON BARK ORAL CAPSULE	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006759	ALOE VERA PREPARATION / UREA TOPICAL PRODUCT	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006760	CHLOROPHYLLIN / SOYBEAN PREPARATION ORAL CAPSULE	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006761	EGG YOLK PHOSPHOLIPIDS 18 MG/ML / GLYCERIN 25 MG/ML / SOYBEAN OIL 300 MG/ML INJECTABLE SUSPENSION	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006762	OLIVE OIL / SOYBEAN OIL INJECTABLE PRODUCT	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006763	OMEGA 3 6 9 [LINUM USITATISSIMUM OIL;OENOTHERA BIENNIS OIL;SALMON OIL]	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006764	EGG YOLK PHOSPHOLIPIDS / GLYCERIN / SAFFLOWER OIL / SOYBEAN OIL INJECTABLE SUSPENSION	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006765	CRANBERRY/VIT C	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006766	TEA USING LEMON ZEST AND FRESH GRATED GINGER	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006767	ASCORBIC ACID / ECHINACEA PREPARATION PILL	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006768	HONEY + CINNAMON	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006769	GINGER ROOT/VITAMIN B6	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006770	EGG YOLK PHOSPHOLIPIDS 12 MG/ML / GLYCERIN 22.5 MG/ML / SOYBEAN OIL 100 MG/ML [INTRALIPID]	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006771	GARLIC (+) PARSLEY	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006772	GARLIC PREPARATION / SOYBEAN LECITHIN ORAL PRODUCT	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006773	CINNAMON CITRACAL + D CLOTRIMAZOLE	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006774	SHOSEIRYUTO [ASARUM SPP. ROOT;CINNAMOMUM CASSIA BARK;EPHEDRA SPP. HERB	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006775	BOSWELLIA SERRATA W/COLECALCIFEROL/GLUCOSAMIN	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006776	ALOE VERA PREPARATION / DEXPANTHENOL	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006777	BENZOCAINE / LICORICE / MENTHOL ORAL PRODUCT	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006778	GINGER EXTRACT 325 MG / PYRIDOXINE 25 MG ORAL TABLET	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006779	CRANBERRY + VITAMIN C [ASCORBIC ACID;VACCINIU	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006780	ADVANCED CBD OIL WITH TERPENES (FROM HEMP)	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006781	BOSWELLIA SERRATA/CURCUMA LONGA/DL-PHENYLALANINE/NATTOKINASE	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006782	GARLIC AND PARSLEY PILL	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006783	AMMONIUM CHLORIDE / LICORICE ROOT EXTRACT ORAL PRODUCT	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006784	CRANBERRY WITH VITAMIN C	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006785	HERBAL MIXTURE CONTAINING HYPERICUM PERFORATUM + PASSIFLORA INCARNATA	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006786	FENUGREEK AND THYME	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006787	TUMERIC/PEPERINE/GINGER TABLETS	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006788	BELLADONNA EXTRACT 10 X / BELLADONNA EXTRACT 1000 X / BELLADONNA EXTRACT 15 X / BELLADONNA EXTRACT 200 X / BELLADONNA EXTRACT 3 X / BELLADONNA EXTRACT 30 X / IGNATIA 10 X / IGNATIA 200 X / IGNATIA 30 X / IGNATIA 4 X / PLANTAIN PREPARATION 10 X / PLANTAIN	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006789	CRANBERRY PLUS	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006790	GYMNEMA SYLVESTRE/PECTIN	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006791	COENZYME Q10 / GINKGO BILOBA EXTRACT	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006792	GINGER ROOT AND MILK THISTLE	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006793	ESSAVEN [AESCULUS HIPPOCASTANUM EXTRACT;CHELIDONINE;CRATAEGUS LAEVIGAT	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006794	CAPSICUM EXTRACT / CASCARA SAGRADA / GINGER EXTRACT / NUX VOMICA EXTRACT ORAL TABLET	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006795	GINGER EXTRACT / PYRIDOXINE	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006796	BELLADONNA EXTRACT / IGNATIA / PLANTAIN PREPARATION ORAL SOLUTION	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006797	ESSENTIAL OILS (PATCHOULI, OREGANO, ORGANE, GRAPEFRUIT, BASIL, CINAMON, DILL, FRANKINCENSE, GERANIUM, LEMON, PINE, TEA TREE, THIEVES)	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006798	AZO CRANBERRY PILLS	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006799	PALM OIL / SOYBEAN OIL ORAL GEL PRODUCT	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006800	BOSWELLIA SERRATA GUM W/CETYL MYRISTOLEATE/CHONDROITIN SULFATE/CURCUMA	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006801	ESSIAC TEA (ARCTIUM/RHUBARB/RUMEX ACETOSELLA/SLIPPERY ELM)	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006802	CINNAMON/CHROMIUM	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006803	ARGININE / GINKGO BILOBA EXTRACT / YOHIMBINE ORAL CAPSULE	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006804	PASSION FLOWER EXTRACT / VALERIAN ROOT EXTRACT ORAL CAPSULE	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006805	DEHYDROEPIANDROSTERONE / GINKGO BILOBA EXTRACT	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006806	FISH/FLAX BORAGE OIL	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006807	CALCIUM PHOSPHATE / CHOLECALCIFEROL / SOYBEAN PREPARATION ORAL PRODUCT	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006808	GINGER EXTRACT / PYRIDOXINE ORAL TABLET	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006809	NOOTROBOX RISE (BACOPA MONNIERI, RHODIOLA ROSEA, + ALPHA-GPC)	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006810	ASAFETIDA EXTRACT / CAPSICUM EXTRACT / CASCARA SAGRADA / GINGER EXTRACT / NUX VOMICA EXTRACT ORAL PRODUCT	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7006811	MORINGA [ASCORBIC ACID;MORINGA OLEIFERA]	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
